,year,week,statefips,new_case_rate,case_rate,new_death_rate,death_rate,new_test_rate,test_rate,new_vaccine_rate,vaccine_rate,fullvaccine_rate,booster_first_rate,hospitalized_rate
438,2020,11,22,0.9997142857142857,3.2511428571428573,0.031585714285714286,0.06896000000000001,2.546285714285714,7.4157142857142855,,,,,0.7942857142857144
439,2020,11,23,0.48457142857142854,1.4109999999999998,,0.0,16.84,55.699999999999996,,,,,0.16388571428571427
440,2020,11,24,0.19397142857142854,0.7658571428571428,0.006423333333333334,0.00472,,,,,,,0.0
441,2020,11,25,0.43699999999999994,2.712857142857143,0.0145,0.0011842857142857143,23.94142857142857,90.74285714285715,,,,,
442,2020,11,26,0.38284285714285715,0.946,0.017233333333333333,0.005507142857142857,3.039857142857143,7.523285714285714,,,,,0.031464285714285715
443,2020,11,27,0.18522857142857146,0.7478571428571428,,0.00036142857142857146,6.574285714285714,29.05857142857143,,,,,0.0105
444,2020,11,28,0.23607142857142857,0.6322857142857143,0.0,0.004114285714285714,2.3774285714285712,7.937142857142858,,,,,0.03977142857142857
445,2020,11,29,0.07888714285714285,0.21982857142857146,0.009066666666666666,0.005312857142857143,2.8605714285714288,7.587142857142857,,,,,0.056568571428571426
446,2020,11,30,0.17188571428571428,0.7967142857142857,,0.0,7.178571428571429,23.17285714285714,,,,,0.021028571428571428
447,2020,11,31,0.16042857142857142,1.6885714285714286,,0.0,2.494285714285714,15.742857142857144,,,,,0.012657142857142856
448,2020,11,32,0.3757142857142857,1.4209999999999998,0.002922,0.015902857142857142,16.672857142857143,68.61428571428571,,,,,0.02784
449,2020,11,33,0.3316571428571429,1.375,,0.0,7.83,37.42857142857143,,,,,
450,2020,11,34,0.8571428571428571,2.5389999999999993,0.00959285714285714,0.0363,1.0645714285714287,3.994285714285714,,,,,0.00023
451,2020,11,35,0.19357142857142856,0.8921428571428571,,0.0,11.914285714285715,38.89714285714285,,,,,0.02242857142857143
452,2020,11,36,2.6322857142857146,7.605714285714286,0.038571428571428576,0.07142428571428572,13.209999999999999,44.67142857142857,,,,,0.5247142857142857
453,2020,11,37,0.10191428571428571,0.39585714285714285,,0.0,4.9125,13.484,,,,,0.05487857142857143
454,2020,11,38,0.2185,0.6047142857142858,,0.0,7.481428571428571,19.664285714285715,,,,,0.07212857142857142
455,2020,11,39,0.1273,0.42971428571428566,0.0171,0.0008728571428571429,5.352857142857142,15.717142857142859,,,,,0.08854285714285715
456,2020,11,40,0.10115714285714285,0.3420571428571429,0.0,0.00309,1.3014285714285716,4.611428571428571,,,,,0.16147142857142857
457,2020,11,41,0.19701428571428573,1.1554285714285715,0.006768571428571429,0.02903857142857143,,,,,,,0.11022857142857143
458,2020,11,42,0.17195714285714286,0.6648571428571428,0.0008666666666666666,0.001754285714285714,1.8485714285714285,6.1814285714285715,,,,,0.0038271428571428575
459,2020,11,44,0.36614285714285716,2.052857142857143,,0.0,7.980000000000001,37.75714285714285,,,,,0.18305714285714286
460,2020,11,45,0.18672857142857144,0.7204285714285713,0.003496,0.010691428571428572,1.586285714285714,5.5,,,,,0.011109999999999998
461,2020,11,46,0.08402857142857142,1.1044285714285713,0.0,0.113,7.001428571428571,21.40285714285714,,,,,
462,2020,11,47,0.25932857142857146,0.9058571428571428,,0.0005971428571428571,,,,,,,0.14409999999999998
463,2020,11,48,0.0945142857142857,0.3797142857142857,0.002276,0.003236857142857143,4.992857142857143,23.571428571428573,,,,,1.0075714285714288
464,2020,11,49,0.2958571428571429,1.1294285714285714,,0.0,9.351428571428572,32.027142857142856,,,,,0.016568333333333334
465,2020,11,50,0.45499999999999996,1.6491428571428572,0.0,0.0392,18.06714285714286,70.97142857142858,,,,,0.0
466,2020,11,51,0.11667142857142856,0.5868571428571429,0.0020685714285714287,0.011962857142857145,1.816142857142857,81.44285714285715,,,,,0.0016742857142857145
467,2020,11,53,1.3971428571428572,9.62857142857143,0.0702,0.6217142857142858,46.18571428571429,295.57142857142856,,,,,0.34814285714285714
468,2020,11,54,0.1127,0.16469999999999999,,0.0,0.7057142857142856,1.4478571428571427,,,,,0.0
469,2020,11,55,0.2956428571428571,0.9781428571428571,0.0172,0.0056157142857142855,6.28,18.490000000000002,,,,,0.2144285714285714
470,2020,11,56,0.3753428571428571,1.3694285714285714,,0.0,13.45857142857143,52.300000000000004,,,,,0.010585714285714285
471,2020,12,1,1.0077142857142856,4.384285714285714,0.030600000000000002,0.010415714285714287,33.300000000000004,215.57142857142858,,,,,0.08947142857142858
472,2020,12,2,0.9732857142857142,4.409999999999999,0.0,0.008371428571428571,24.77142857142857,138.6142857142857,,,,,0.3285
473,2020,12,4,0.7741428571428572,2.9848571428571424,0.01619285714285714,0.04486428571428571,22.6,147.14285714285714,,,,,0.0
474,2020,12,5,1.133,5.811428571428571,0.013125,0.02568142857142857,6.558571428571429,31.900000000000002,,,,,0.3854285714285714
475,2020,12,6,0.9217142857142857,5.402857142857143,0.01981428571428571,0.10561428571428573,3.4857142857142853,35.0,,,,,0.0988
476,2020,12,8,2.382857142857143,12.095714285714285,0.04251428571428571,0.18280000000000002,18.12857142857143,104.28571428571429,,,,,0.030268
477,2020,12,9,3.008571428571429,12.56,0.07077142857142857,0.2696,39.028571428571425,225.85714285714286,,,,,0.7471428571428572
478,2020,12,10,1.5027142857142857,7.505714285714285,0.154,0.0251,31.842857142857138,184.5,,,,,0.0
479,2020,12,11,3.0171428571428573,15.877142857142857,0.04542857142857142,0.17921428571428571,28.64285714285714,139.62857142857143,,,,,11.6
480,2020,12,12,1.2182857142857144,5.518571428571429,0.014909999999999998,0.07647142857142857,48.68571428571429,347.0,,,,,0.21125714285714284
481,2020,12,13,1.598857142857143,7.645714285714285,0.054599999999999996,0.25379999999999997,9.09,51.0,,,,,0.4794285714285715
482,2020,12,15,0.774,4.404285714285714,,0.0,34.87142857142857,177.14285714285714,,,,,1.216
483,2020,12,16,0.9718571428571429,3.8057142857142856,0.055999999999999994,0.025128571428571427,13.497142857142858,71.8,,,,,0.3312857142857143
484,2020,12,17,2.005714285714286,9.299999999999999,0.02528571428571429,0.09388571428571428,14.218571428571428,69.61428571428571,,,,,0.03301428571428571
485,2020,12,18,1.1628571428571426,4.124285714285714,0.04011428571428571,0.1657,19.942857142857143,115.3,,,,,0.34214285714285714
486,2020,12,19,0.5891428571428571,3.0914285714285716,0.009225,0.013598571428571429,11.428571428571429,49.97142857142858,,,,,0.06017142857142858
487,2020,12,20,0.5892857142857143,2.8414285714285716,0.010504285714285714,0.0721857142857143,9.485714285714286,39.47142857142857,,,,,0.22914285714285715
488,2020,12,21,0.5608571428571429,2.7271428571428573,0.011578571428571428,0.07124285714285714,8.12,35.871428571428574,,,,,0.2593
489,2020,12,22,4.895714285714285,23.237142857142857,0.19794285714285717,0.7371428571428572,38.55571428571428,131.21428571428572,,,,,3.55
490,2020,12,23,1.0725714285714285,6.917142857142857,0.0,0.004557142857142857,28.228571428571428,222.42857142857142,,,,,0.7139999999999999
491,2020,12,24,1.0392857142857144,4.741428571428571,0.008704285714285715,0.04792857142857143,32.175,47.660000000000004,,,,,0.15257142857142855
492,2020,12,25,3.6227142857142858,14.288571428571428,0.05145714285714286,0.12127142857142857,50.98571428571429,377.57142857142856,,,,,0.9319999999999999
493,2020,12,26,3.205714285714286,12.894285714285715,0.07332857142857142,0.20611428571428572,15.678571428571429,73.39999999999999,,,,,0.507
494,2020,12,27,0.5707142857142856,3.4457142857142857,0.003217142857142857,0.01701,18.952857142857145,109.0,,,,,0.021714285714285714
495,2020,12,28,1.742285714285714,7.498571428571429,0.019657142857142856,0.06851428571428572,8.337142857142856,45.58571428571429,,,,,0.1832857142857143
496,2020,12,29,0.9024285714285715,3.2197142857142858,0.013432857142857144,0.06487142857142857,17.485714285714288,79.89999999999999,,,,,0.39199999999999996
497,2020,12,30,0.8630000000000001,3.9828571428571427,0.0,0.005728571428571429,20.585714285714285,124.38571428571429,,,,,0.25574285714285716
498,2020,12,31,0.32385714285714284,3.421428571428571,0.0,0.006328571428571428,6.707142857142857,49.785714285714285,,,,,0.3892857142857143
499,2020,12,32,1.6115714285714284,8.157142857142858,0.031244285714285717,0.13517142857142855,25.071428571428573,231.71428571428572,,,,,0.06034285714285714
500,2020,12,33,1.0882857142857143,6.494285714285714,0.006619999999999999,0.036014285714285714,25.271428571428572,156.6,,,,,1.2149999999999999
501,2020,12,34,8.20857142857143,30.607142857142858,0.0996,0.3635714285714286,23.774285714285718,73.35714285714286,,,,,0.6465157142857143
502,2020,12,35,0.6558571428571429,3.6542857142857144,0.0053,0.010701428571428572,34.68571428571429,221.57142857142858,,,,,0.07198571428571428
503,2020,12,36,21.51428571428571,92.18571428571428,0.29212857142857146,1.0351428571428571,64.38571428571429,333.2857142857143,,,,,2.322857142857143
504,2020,12,37,0.6455714285714286,2.9071428571428575,0.00953,0.0038885714285714287,13.885714285714286,62.728571428571435,,,,,0.1807142857142857
505,2020,12,38,0.7367142857142858,4.232857142857143,0.0,0.008028571428571428,28.414285714285718,157.6,,,,,0.11481428571428572
506,2020,12,39,0.8214285714285714,3.5485714285714285,0.018221428571428572,0.048535714285714286,12.2,87.10000000000001,,,,,0.15442857142857144
507,2020,12,40,0.5951428571428571,2.465,0.019877142857142854,0.06607142857142857,2.474285714285714,18.8,,,,,0.8205714285714285
508,2020,12,41,0.7134285714285714,4.248571428571428,0.022728571428571428,0.13554285714285713,,,,,,,0.2611428571428572
509,2020,12,42,1.3774285714285714,5.368571428571428,0.015875714285714288,0.047504285714285714,14.952857142857143,58.871428571428574,,,,,0.10408571428571427
510,2020,12,44,1.542857142857143,8.605714285714285,,0.0038571428571428576,19.257142857142856,141.57142857142858,,,,,0.2754285714285714
511,2020,12,45,0.9397142857142857,4.744285714285715,0.019938571428571427,0.0927,4.971428571428571,31.67142857142857,,,,,0.0023771428571428576
512,2020,12,46,0.48228571428571426,2.827142857142857,0.0,0.113,18.671428571428574,107.38571428571429,,,,,0.0
513,2020,12,47,1.4911428571428575,7.049999999999999,0.003531428571428571,0.025995714285714285,21.887500000000003,185.0,,,,,0.413
514,2020,12,48,0.5371428571428571,2.505714285714286,0.006755714285714286,0.029628571428571428,14.85714285714286,98.65714285714286,,,,,1.5914285714285714
515,2020,12,49,1.3098571428571428,6.698571428571428,0.0019066666666666665,0.019738571428571428,30.32857142857143,170.52857142857144,,,,,0.00223
516,2020,12,50,2.435714285714286,11.324285714285713,0.12742857142857142,0.5945714285714285,36.05714285714286,270.7142857142857,,,,,0.7232857142857142
517,2020,12,51,0.5974285714285713,2.8971428571428572,0.014344285714285714,0.06764285714285714,8.451428571428572,117.77142857142857,,,,,0.006931428571428572
518,2020,12,53,3.3742857142857146,26.057142857142853,0.13885714285714285,1.3737142857142857,54.67142857142857,661.4285714285714,,,,,0.5348571428571428
519,2020,12,54,0.4388571428571429,1.4654285714285715,,0.0,7.288571428571428,24.33142857142857,,,,,0.07164285714285715
520,2020,12,55,1.3037142857142856,6.7128571428571435,0.0189,0.08304285714285715,21.685714285714287,126.28571428571429,,,,,0.3975714285714286
521,2020,12,56,0.8675714285714285,5.462857142857142,,0.0,27.61428571428571,208.57142857142858,,,,,0.31382857142857146
522,2020,13,1,2.2657142857142856,17.014285714285716,0.06924285714285715,0.2323,44.15714285714286,508.0,,,,,2.0260000000000002
523,2020,13,2,1.58,14.742857142857144,0.03668571428571428,0.18958571428571427,57.371428571428574,447.2857142857143,,,,,0.947
524,2020,13,4,2.001428571428572,13.5,0.046528571428571426,0.26657142857142857,28.028571428571432,336.57142857142856,,,,,1.4037142857142857
525,2020,13,5,1.5285714285714287,15.642857142857142,0.035457142857142854,0.20634285714285713,27.214285714285715,151.21428571428572,,,,,2.9292857142857147
526,2020,13,6,2.34,17.3,0.052899999999999996,0.36842857142857144,8.605714285714287,68.87142857142858,,,,,2.077142857142857
527,2020,13,8,5.395714285714286,41.442857142857136,0.15345714285714288,0.8998571428571428,26.642857142857142,270.7142857142857,,,,,0.8992857142857142
528,2020,13,9,10.98857142857143,62.8,0.28785714285714287,1.381714285714286,52.32857142857142,561.5714285714286,,,,,5.407142857142858
529,2020,13,10,3.627142857142857,25.74285714285714,0.16428571428571428,0.6294285714285716,49.285714285714285,471.14285714285717,,,,,2.638142857142857
530,2020,13,11,8.097142857142858,54.99999999999999,0.18799999999999997,0.9487142857142857,54.44285714285714,425.85714285714283,,,,,16.17142857142857
531,2020,13,12,3.857142857142857,24.0,0.058814285714285715,0.32785714285714285,54.08571428571429,714.5714285714286,,,,,3.6714285714285713
532,2020,13,13,4.264285714285714,28.957142857142856,0.13714285714285715,0.9307142857142857,16.1,144.8,,,,,2.2985714285714285
533,2020,13,15,1.6071428571428572,12.842857142857142,0.029425,0.03461428571428571,56.25714285714285,501.57142857142856,,,,,2.2342857142857144
534,2020,13,16,4.4799999999999995,22.6,0.0530142857142857,0.3245714285714286,34.628571428571426,246.0,,,,,1.967142857142857
535,2020,13,17,5.595714285714286,36.785714285714285,0.13887142857142856,0.6407142857142858,27.64285714285714,225.14285714285714,,,,,0.9097714285714285
536,2020,13,18,4.348571428571428,24.314285714285713,0.12815714285714286,0.7301428571428571,31.71428571428571,307.57142857142856,,,,,4.340000000000001
537,2020,13,19,1.762857142857143,11.705714285714288,0.03235714285714286,0.15712857142857145,22.971428571428568,177.42857142857142,,,,,0.9374285714285714
538,2020,13,20,1.73,11.47857142857143,0.04762857142857142,0.2682857142857143,18.2,153.07142857142858,,,,,0.6859999999999999
539,2020,13,21,1.4042857142857144,10.131428571428572,0.05938571428571428,0.29571428571428576,18.914285714285715,129.0857142857143,,,,,2.670714285714286
540,2020,13,22,16.494285714285716,93.72857142857143,0.633,3.7914285714285714,94.67142857142858,651.4285714285714,,,,,11.487142857142858
541,2020,13,23,2.2014285714285715,18.599999999999998,0.07752857142857142,0.2308714285714286,54.75714285714286,523.7142857142857,,,,,2.6200000000000006
542,2020,13,24,3.638571428571429,21.614285714285717,0.05941428571428572,0.2561285714285714,36.32857142857143,195.71428571428572,,,,,3.448571428571429
543,2020,13,25,12.375714285714286,74.78571428571429,0.21692857142857144,0.9725714285714285,67.34285714285714,799.1428571428571,,,,,2.792857142857143
544,2020,13,26,10.005714285714285,60.1,0.4097142857142857,1.8587142857142855,43.18571428571429,284.7142857142857,,,,,6.152857142857143
545,2020,13,27,0.9575714285714286,9.124285714285715,0.035100000000000006,0.15819999999999998,32.67142857142857,324.42857142857144,,,,,0.6990142857142858
546,2020,13,28,3.2385714285714284,26.014285714285716,0.08717142857142857,0.4888571428571429,13.284285714285716,124.47142857142856,,,,,2.7020000000000004
547,2020,13,29,2.7114285714285713,16.614285714285717,0.040228571428571426,0.23357142857142857,31.52857142857143,266.7142857142857,,,,,1.1057142857142856
548,2020,13,30,1.8814285714285712,14.855714285714287,0.06354285714285714,0.22524285714285713,35.94285714285714,340.42857142857144,,,,,2.0215714285714284
549,2020,13,31,1.127,8.335714285714285,0.026042857142857145,0.13925714285714283,16.69857142857143,128.37142857142857,,,,,2.4987142857142857
550,2020,13,32,4.008571428571429,29.41428571428571,0.10728571428571429,0.6208571428571429,31.928571428571427,428.85714285714283,,,,,9.937857142857142
551,2020,13,33,3.018571428571429,20.885714285714283,0.038,0.21028571428571427,36.642857142857146,392.14285714285717,,,,,2.062857142857143
552,2020,13,34,27.800000000000004,162.6,0.5822857142857142,2.491428571428571,61.84285714285714,411.85714285714283,,,,,6.378571428571429
553,2020,13,35,1.6942857142857142,12.162857142857144,0.03855714285714285,0.15865714285714286,42.34285714285715,499.85714285714283,,,,,0.8575714285714285
554,2020,13,36,38.67142857142857,316.57142857142856,1.594,7.368571428571428,85.58571428571429,886.5714285714286,,,,,24.535714285714285
555,2020,13,37,1.5585714285714283,11.138571428571428,0.018904285714285714,0.06788571428571429,23.014285714285712,197.57142857142858,,,,,0.5594285714285715
556,2020,13,38,1.6971428571428573,13.208571428571428,0.04632857142857143,0.2168857142857143,53.857142857142854,455.0,,,,,0.7848571428571428
557,2020,13,39,2.2385714285714284,14.815714285714288,0.0653,0.3295714285714286,19.842857142857145,197.57142857142858,,,,,0.9927142857142857
558,2020,13,40,1.9885714285714287,11.864285714285716,0.08145714285714287,0.43842857142857145,3.3842857142857143,40.48571428571428,,,,,8.251428571428571
559,2020,13,41,1.582857142857143,12.97857142857143,0.034371428571428574,0.34771428571428575,32.6,71.38333333333334,,,,,1.4074285714285715
560,2020,13,42,5.432857142857143,29.599999999999998,0.07458571428571428,0.3672857142857143,40.07142857142857,268.57142857142856,,,,,3.4502857142857146
561,2020,13,44,5.544285714285714,33.27142857142857,0.1638285714285714,0.41991428571428574,33.27142857142857,319.0,,,,,5.774285714285713
562,2020,13,45,2.508571428571429,16.77285714285714,0.04994285714285714,0.34500000000000003,14.357142857142858,87.74285714285715,,,,,0.5912428571428572
563,2020,13,46,1.6085714285714285,10.288571428571428,0.006899999999999999,0.12671428571428572,39.94285714285714,333.57142857142856,,,,,0.3028285714285714
564,2020,13,47,3.3600000000000003,24.685714285714287,0.044528571428571424,0.1782,38.47142857142857,327.14285714285717,,,,,2.0388571428571427
565,2020,13,48,1.5357142857142858,9.997142857142856,0.02752857142857143,0.14659999999999998,22.171428571428574,234.42857142857142,,,,,2.3842857142857143
566,2020,13,49,2.9285714285714284,22.314285714285713,0.019722857142857146,0.10561428571428573,70.54285714285714,551.1428571428571,,,,,0.6043514285714285
567,2020,13,50,4.5600000000000005,38.05714285714286,0.1862857142857143,1.922857142857143,52.557142857142864,608.8571428571429,,,,,4.058571428571429
568,2020,13,51,1.8385714285714287,11.5,0.03254142857142857,0.2367142857142857,18.585714285714285,216.71428571428572,,,,,0.6819714285714286
569,2020,13,53,5.824285714285716,61.02857142857143,0.2157142857142857,2.692857142857143,56.285714285714285,1054.0,,,,,1.576857142857143
570,2020,13,54,1.0887142857142857,7.335714285714286,0.008833333333333334,0.04326714285714285,25.699999999999996,149.29999999999998,,,,,2.7352857142857148
571,2020,13,55,2.25,19.9,0.06245714285714284,0.35942857142857143,27.142857142857142,304.0,,,,,0.7942857142857144
572,2020,13,56,2.11,16.52857142857143,,0.0,39.0,443.0,,,,,1.3002857142857143
573,2020,14,1,3.8814285714285712,38.51428571428571,0.12828571428571428,1.0047142857142857,54.05714285714286,845.1428571428571,,,,,6.717142857142856
574,2020,14,2,1.5571428571428572,25.142857142857142,0.05024285714285714,0.477,47.85714285714285,847.2857142857143,,,,,0.975
575,2020,14,4,2.6271428571428572,30.428571428571434,0.10264285714285713,0.8251428571428571,28.328571428571426,532.1428571428571,,,,,4.51
576,2020,14,5,2.11,28.599999999999998,0.046657142857142855,0.5078571428571429,34.3,383.57142857142856,,,,,6.167142857142856
577,2020,14,6,3.2214285714285715,38.17142857142857,0.1001,0.9287142857142856,37.0,253.85714285714286,,,,,11.525714285714285
578,2020,14,8,6.042857142857143,83.55714285714286,0.29642857142857143,2.5242857142857145,29.88571428571429,471.85714285714283,,,,,1.8914285714285715
579,2020,14,9,20.442857142857143,176.28571428571428,0.9707142857142858,5.918571428571428,62.771428571428565,966.1428571428571,,,,,12.142857142857142
580,2020,14,10,10.272857142857143,74.68571428571428,0.16328571428571428,1.6185714285714285,91.08571428571429,979.5714285714286,,,,,9.332857142857142
581,2020,14,11,16.114285714285717,144.57142857142858,0.38185714285714284,3.048571428571428,80.74285714285715,950.2857142857143,,,,,26.74285714285714
582,2020,14,12,5.15,57.857142857142854,0.14242857142857143,1.0777142857142858,61.87142857142857,1124.857142857143,,,,,8.595714285714285
583,2020,14,13,6.975714285714285,69.8142857142857,0.27914285714285714,2.4585714285714286,26.01428571428571,290.14285714285717,,,,,7.478571428571428
584,2020,14,15,1.69,25.41428571428571,0.0445,0.27528571428571424,55.32857142857143,915.5714285714286,,,,,1.9528571428571426
585,2020,14,16,4.617142857142857,60.128571428571426,0.0834142857142857,0.7372857142857142,43.84285714285715,545.1428571428571,,,,,3.124285714285714
586,2020,14,17,9.022857142857143,90.17142857142858,0.3591428571428571,2.424285714285714,39.9,467.42857142857144,,,,,4.472857142857142
587,2020,14,18,7.048571428571428,66.82857142857144,0.376,2.508571428571429,36.82857142857142,550.7142857142857,,,,,12.835714285714287
588,2020,14,19,2.7614285714285716,28.057142857142853,0.086,0.6022857142857143,26.928571428571423,353.85714285714283,,,,,2.0185714285714282
589,2020,14,20,2.5557142857142856,26.971428571428568,0.12044285714285714,0.8634285714285715,20.685714285714283,286.2857142857143,,,,,4.118571428571429
590,2020,14,21,2.4071428571428575,23.485714285714288,0.15385714285714286,1.1077142857142859,38.9,358.42857142857144,,,,,7.104285714285714
591,2020,14,22,29.657142857142855,281.0,1.1137142857142857,10.284285714285714,110.52857142857144,1383.4285714285713,,,,,43.1
592,2020,14,23,2.0485714285714285,34.614285714285714,0.08197142857142857,0.780142857142857,46.457142857142856,885.1428571428571,,,,,6.254285714285714
593,2020,14,24,8.06142857142857,62.85714285714285,0.2352857142857143,1.2955714285714286,52.300000000000004,500.7142857142857,,,,,6.675714285714285
594,2020,14,25,19.24285714285714,188.28571428571428,0.6487142857142858,4.0128571428571425,91.81428571428572,1364.5714285714287,,,,,10.198571428571427
595,2020,14,26,14.942857142857141,155.85714285714286,0.9267142857142856,6.737142857142857,54.22857142857142,659.5714285714286,,,,,25.785714285714285
596,2020,14,27,1.2128571428571426,16.728571428571428,0.06908571428571429,0.524,26.499999999999996,517.7142857142857,,,,,2.6228571428571428
597,2020,14,28,4.838571428571429,54.871428571428574,0.21171428571428574,1.5324285714285715,66.52857142857142,414.85714285714283,,,,,8.92
598,2020,14,29,3.8885714285714283,41.15714285714286,0.13972857142857145,0.9014285714285715,31.6,491.14285714285717,,,,,6.132857142857142
599,2020,14,30,1.5757142857142856,27.25714285714286,0.02101428571428571,0.5307142857142858,36.02857142857143,597.8571428571429,,,,,3.5399999999999996
600,2020,14,31,2.2728571428571427,20.742857142857144,0.06437142857142857,0.4842857142857143,32.2,312.42857142857144,,,,,8.05857142857143
601,2020,14,32,4.591428571428572,60.5,0.20214285714285715,1.74,36.714285714285715,680.0,,,,,28.285714285714285
602,2020,14,33,3.8385714285714294,47.51428571428572,0.12157142857142858,0.7714285714285714,32.97142857142857,634.5714285714286,,,,,3.894285714285714
603,2020,14,34,39.88571428571429,417.85714285714283,1.7157142857142857,11.034285714285714,75.72857142857143,912.7142857142857,,,,,18.085714285714285
604,2020,14,35,3.485714285714286,30.74285714285714,0.062271428571428575,0.5548571428571428,60.714285714285715,852.1428571428571,,,,,3.03
605,2020,14,36,49.028571428571425,635.5714285714286,4.095714285714285,28.54285714285714,106.12857142857142,1560.5714285714287,,,,,63.542857142857144
606,2020,14,37,2.34,25.2,0.06322857142857143,0.36814285714285716,31.157142857142855,394.14285714285717,,,,,2.1471428571428572
607,2020,14,38,2.042857142857143,26.957142857142856,0.03748571428571429,0.46614285714285714,66.04285714285714,887.5714285714286,,,,,2.7728571428571427
608,2020,14,39,3.1042857142857145,34.68571428571428,0.148,1.1134285714285712,26.828571428571426,368.85714285714283,,,,,3.9185714285714286
609,2020,14,40,2.935714285714286,30.842857142857145,0.15685714285714286,1.299,42.85857142857143,169.77142857142857,,,,,10.292857142857143
610,2020,14,41,1.6685714285714286,24.828571428571426,0.06532857142857143,0.6864285714285714,47.17142857142857,283.0,,,,,2.3000000000000003
611,2020,14,42,11.477142857142855,91.94285714285715,0.256,1.458,56.585714285714296,620.1428571428571,,,,,11.95857142857143
612,2020,14,44,13.178571428571429,97.3,0.37957142857142856,2.2728571428571427,109.78571428571429,799.2857142857143,,,,,17.2
613,2020,14,45,3.5928571428571425,39.98571428571429,0.09432857142857143,0.8732857142857142,47.042857142857144,333.14285714285717,,,,,2.9414285714285713
